learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),learned instances,detected changes,detected warnings,prediction error (average),true changes,delay detection (average),true changes detected,input values,model training instances,model serialized size (bytes)
2200.0,13.078125,0.0,2200.0,1336.0,0.0,0.2406058855191206,1.0,365.0,1.0,1.0,2200.0,0.0
2210.0,13.125,0.0,2210.0,1346.0,0.0,0.239521748672111,1.0,365.0,1.0,1.0,2210.0,0.0
2220.0,13.171875,0.0,2220.0,1356.0,0.0,0.2384473331850327,1.0,365.0,1.0,1.0,2220.0,0.0
2230.0,13.234375,0.0,2230.0,1366.0,0.0,0.23738250917830303,1.0,365.0,1.0,1.0,2230.0,0.0
2240.0,13.28125,0.0,2240.0,1376.0,0.0,0.23632714906519478,1.0,365.0,1.0,1.0,2240.0,0.0
2250.0,13.34375,0.0,2250.0,1386.0,0.0,0.23528112750190708,1.0,365.0,1.0,1.0,2250.0,0.0
2260.0,13.390625,0.0,2260.0,1396.0,0.0,0.2342443213389125,1.0,365.0,1.0,1.0,2260.0,0.0
2270.0,13.4375,0.0,2270.0,1406.0,0.0,0.2332166095735446,1.0,365.0,1.0,1.0,2270.0,0.0
2280.0,13.5,0.0,2280.0,1416.0,0.0,0.2321978733037893,1.0,365.0,1.0,1.0,2280.0,0.0
2290.0,13.5625,0.0,2290.0,1426.0,0.0,0.23118799568324674,1.0,365.0,1.0,1.0,2290.0,0.0
2300.0,13.609375,0.0,2300.0,1436.0,0.0,0.23018686187722967,1.0,365.0,1.0,1.0,2300.0,0.0
2310.0,13.65625,0.0,2310.0,1446.0,0.0,0.2291943590199665,1.0,365.0,1.0,1.0,2310.0,0.0
2320.0,13.921875,0.0,2320.0,1456.0,0.0,0.22821037617287665,1.0,365.0,1.0,1.0,2320.0,0.0
2330.0,13.984375,0.0,2330.0,1466.0,0.0,0.22723480428388956,1.0,365.0,1.0,1.0,2330.0,0.0
2340.0,14.046875,0.0,2340.0,1476.0,0.0,0.22626753614777564,1.0,365.0,1.0,1.0,2340.0,0.0
2350.0,14.109375,0.0,2350.0,1486.0,0.0,0.2253084663674627,1.0,365.0,1.0,1.0,2350.0,0.0
2360.0,14.1875,0.0,2360.0,1496.0,0.0,0.22435749131630842,1.0,365.0,1.0,1.0,2360.0,0.0
2370.0,14.234375,0.0,2370.0,1506.0,0.0,0.22341450910130328,1.0,365.0,1.0,1.0,2370.0,0.0
2380.0,14.296875,0.0,2380.0,1516.0,0.0,0.22247941952717698,1.0,365.0,1.0,1.0,2380.0,0.0
2390.0,14.359375,0.0,2390.0,1526.0,0.0,0.2215521240613839,1.0,365.0,1.0,1.0,2390.0,0.0
2400.0,14.40625,0.0,2400.0,1536.0,0.0,0.22063252579994222,1.0,365.0,1.0,1.0,2400.0,0.0
2410.0,14.46875,0.0,2410.0,1546.0,0.0,0.21972052943410367,1.0,365.0,1.0,1.0,2410.0,0.0
2420.0,14.515625,0.0,2420.0,1556.0,0.0,0.21881604121783063,1.0,365.0,1.0,1.0,2420.0,0.0
2430.0,14.5625,0.0,2430.0,1566.0,0.0,0.2179189689360583,1.0,365.0,1.0,1.0,2430.0,0.0
2440.0,14.625,0.0,2440.0,1576.0,0.0,0.2170292218737201,1.0,365.0,1.0,1.0,2440.0,0.0
2450.0,14.671875,0.0,2450.0,1586.0,0.0,0.21614671078551598,1.0,365.0,1.0,1.0,2450.0,0.0
2460.0,14.734375,0.0,2460.0,1596.0,0.0,0.2152713478664023,1.0,365.0,1.0,1.0,2460.0,0.0
2470.0,14.78125,0.0,2470.0,1606.0,0.0,0.214403046722784,1.0,365.0,1.0,1.0,2470.0,0.0
2480.0,14.84375,0.0,2480.0,1616.0,0.0,0.2135417223443905,1.0,365.0,1.0,1.0,2480.0,0.0
2490.0,15.0625,0.0,2490.0,1626.0,0.0,0.21268729107681583,1.0,365.0,1.0,1.0,2490.0,0.0
2500.0,15.125,0.0,2500.0,1636.0,0.0,0.21183967059470568,1.0,365.0,1.0,1.0,2500.0,0.0
2510.0,15.171875,0.0,2510.0,1646.0,0.0,0.21099877987557356,1.0,365.0,1.0,1.0,2510.0,0.0
2520.0,15.234375,0.0,2520.0,1656.0,0.0,0.21016453917422878,1.0,365.0,1.0,1.0,2520.0,0.0
2530.0,15.296875,0.0,2530.0,1666.0,0.0,0.209336869997801,1.0,365.0,1.0,1.0,2530.0,0.0
2540.0,15.34375,0.0,2540.0,1676.0,0.0,0.20851569508134427,1.0,365.0,1.0,1.0,2540.0,0.0
2550.0,15.40625,0.0,2550.0,1686.0,0.0,0.20770093836400547,1.0,365.0,1.0,1.0,2550.0,0.0
2560.0,15.46875,0.0,2560.0,1696.0,0.0,0.20689252496574206,1.0,365.0,1.0,1.0,2560.0,0.0
2570.0,15.515625,0.0,2570.0,1706.0,0.0,0.20609038116457534,1.0,365.0,1.0,1.0,2570.0,0.0
2580.0,15.578125,0.0,2580.0,1716.0,0.0,0.20529443437436343,1.0,365.0,1.0,1.0,2580.0,0.0
2590.0,15.640625,0.0,2590.0,1726.0,0.0,0.20450461312308194,1.0,365.0,1.0,1.0,2590.0,0.0
2600.0,15.6875,0.0,2600.0,1736.0,0.0,0.20372084703159846,1.0,365.0,1.0,1.0,2600.0,0.0
2610.0,15.75,0.0,2610.0,1746.0,0.0,0.20294306679292712,1.0,365.0,1.0,1.0,2610.0,0.0
2620.0,15.8125,0.0,2620.0,1756.0,0.0,0.2021712041519523,1.0,365.0,1.0,1.0,2620.0,0.0
2630.0,15.859375,0.0,2630.0,1766.0,0.0,0.20140519188560785,1.0,365.0,1.0,1.0,2630.0,0.0
2640.0,15.921875,0.0,2640.0,1776.0,0.0,0.20064496378350044,1.0,365.0,1.0,1.0,2640.0,0.0
2650.0,15.96875,0.0,2650.0,1786.0,0.0,0.1998904546289663,1.0,365.0,1.0,1.0,2650.0,0.0
2660.0,16.03125,0.0,2660.0,1796.0,0.0,0.199141600180549,1.0,365.0,1.0,1.0,2660.0,0.0
2670.0,16.328125,0.0,2670.0,1806.0,0.0,0.19839833715388844,1.0,365.0,1.0,1.0,2670.0,0.0
2680.0,16.390625,0.0,2680.0,1816.0,0.0,0.19766060320400988,1.0,365.0,1.0,1.0,2680.0,0.0
2690.0,16.4375,0.0,2690.0,1826.0,0.0,0.19692833690800343,1.0,365.0,1.0,1.0,2690.0,0.0
2700.0,16.5,0.0,2700.0,1836.0,0.0,0.19620147774808316,1.0,365.0,1.0,1.0,2700.0,0.0
2710.0,16.546875,0.0,2710.0,1846.0,0.0,0.19547996609501742,1.0,365.0,1.0,1.0,2710.0,0.0
2720.0,16.609375,0.0,2720.0,1856.0,0.0,0.19476374319191983,1.0,365.0,1.0,1.0,2720.0,0.0
2730.0,16.671875,0.0,2730.0,1866.0,0.0,0.1940527511383928,1.0,365.0,1.0,1.0,2730.0,0.0
2740.0,16.71875,0.0,2740.0,1876.0,0.0,0.193346932875014,1.0,365.0,1.0,1.0,2740.0,0.0
2750.0,16.78125,0.0,2750.0,1886.0,0.0,0.19264623216815768,1.0,365.0,1.0,1.0,2750.0,0.0
2760.0,16.828125,0.0,2760.0,1896.0,0.0,0.19195059359514222,1.0,365.0,1.0,1.0,2760.0,0.0
2770.0,16.875,0.0,2770.0,1906.0,0.0,0.19125996252969643,1.0,365.0,1.0,1.0,2770.0,0.0
2780.0,16.9375,0.0,2780.0,1916.0,0.0,0.1905742851277352,1.0,365.0,1.0,1.0,2780.0,0.0
2790.0,16.984375,0.0,2790.0,1926.0,0.0,0.18989350831343893,1.0,365.0,1.0,1.0,2790.0,0.0
2800.0,17.046875,0.0,2800.0,1936.0,0.0,0.1892175797656274,1.0,365.0,1.0,1.0,2800.0,0.0
2810.0,17.109375,0.0,2810.0,1946.0,0.0,0.18854644790442254,1.0,365.0,1.0,1.0,2810.0,0.0
2820.0,17.1875,0.0,2820.0,1956.0,0.0,0.18788006187819117,1.0,365.0,1.0,1.0,2820.0,0.0
2830.0,17.25,0.0,2830.0,1966.0,0.0,0.1872183715507624,1.0,365.0,1.0,1.0,2830.0,0.0
2840.0,17.3125,0.0,2840.0,1976.0,0.0,0.18656132748891271,1.0,365.0,1.0,1.0,2840.0,0.0
2850.0,17.53125,0.0,2850.0,1986.0,0.0,0.18590888095011132,1.0,365.0,1.0,1.0,2850.0,0.0
2860.0,17.59375,0.0,2860.0,1996.0,0.0,0.1852609838705213,1.0,365.0,1.0,1.0,2860.0,0.0
2870.0,17.640625,0.0,2870.0,2006.0,0.0,0.18461758885324828,1.0,365.0,1.0,1.0,2870.0,0.0
2880.0,17.703125,0.0,2880.0,2016.0,0.0,0.1839786491568321,1.0,365.0,1.0,1.0,2880.0,0.0
2890.0,17.765625,0.0,2890.0,2026.0,0.0,0.18334411868397574,1.0,365.0,1.0,1.0,2890.0,0.0
2900.0,17.8125,0.0,2900.0,2036.0,0.0,0.18271395197050455,1.0,365.0,1.0,1.0,2900.0,0.0
2910.0,17.859375,0.0,2910.0,2046.0,0.0,0.18208810417455226,1.0,365.0,1.0,1.0,2910.0,0.0
2920.0,17.921875,0.0,2920.0,2056.0,0.0,0.18146653106596583,1.0,365.0,1.0,1.0,2920.0,0.0
2930.0,17.96875,0.0,2930.0,2066.0,0.0,0.18084918901592723,1.0,365.0,1.0,1.0,2930.0,0.0
2940.0,18.03125,0.0,2940.0,2076.0,0.0,0.18023603498678392,1.0,365.0,1.0,1.0,2940.0,0.0
2950.0,18.09375,0.0,2950.0,2086.0,0.0,0.1796270265220853,1.0,365.0,1.0,1.0,2950.0,0.0
2960.0,18.140625,0.0,2960.0,2096.0,0.0,0.17902212173681883,1.0,365.0,1.0,1.0,2960.0,0.0
2970.0,18.203125,0.0,2970.0,2106.0,0.0,0.17842127930784263,1.0,365.0,1.0,1.0,2970.0,0.0
2980.0,18.25,0.0,2980.0,2116.0,0.0,0.1778244584645084,1.0,365.0,1.0,1.0,2980.0,0.0
2990.0,18.3125,0.0,2990.0,2126.0,0.0,0.17723161897947226,1.0,365.0,1.0,1.0,2990.0,0.0
3000.0,18.375,0.0,3000.0,2136.0,0.0,0.1766427211596864,1.0,365.0,1.0,1.0,3000.0,0.0
3010.0,18.421875,0.0,3010.0,2146.0,0.0,0.1760577258375704,1.0,365.0,1.0,1.0,3010.0,0.0
3020.0,18.484375,0.0,3020.0,2156.0,0.0,0.1754765943623559,1.0,365.0,1.0,1.0,3020.0,0.0
3030.0,18.8125,0.0,3030.0,2166.0,0.0,0.17489928859160178,1.0,365.0,1.0,1.0,3030.0,0.0
3040.0,18.859375,0.0,3040.0,2176.0,0.0,0.1743257708828752,1.0,365.0,1.0,1.0,3040.0,0.0
3050.0,18.921875,0.0,3050.0,2186.0,0.0,0.17375600408559572,1.0,365.0,1.0,1.0,3050.0,0.0
3060.0,18.984375,0.0,3060.0,2196.0,0.0,0.17318995153303782,1.0,365.0,1.0,1.0,3060.0,0.0
3070.0,19.03125,0.0,3070.0,2206.0,0.0,0.1726275770344887,1.0,365.0,1.0,1.0,3070.0,0.0
3080.0,19.09375,0.0,3080.0,2216.0,0.0,0.17206884486755808,1.0,365.0,1.0,1.0,3080.0,0.0
3090.0,19.15625,0.0,3090.0,2226.0,0.0,0.17151371977063612,1.0,365.0,1.0,1.0,3090.0,0.0
3100.0,19.203125,0.0,3100.0,2236.0,0.0,0.17096216693549623,1.0,365.0,1.0,1.0,3100.0,0.0
3110.0,19.265625,0.0,3110.0,2246.0,0.0,0.17041415200004,1.0,365.0,1.0,1.0,3110.0,0.0
3120.0,19.328125,0.0,3120.0,2256.0,0.0,0.16986964104118057,1.0,365.0,1.0,1.0,3120.0,0.0
3130.0,19.390625,0.0,3130.0,2266.0,0.0,0.1693286005678616,1.0,365.0,1.0,1.0,3130.0,0.0
3140.0,19.4375,0.0,3140.0,2276.0,0.0,0.16879099751420865,1.0,365.0,1.0,1.0,3140.0,0.0
3150.0,19.5,0.0,3150.0,2286.0,0.0,0.16825679923281076,1.0,365.0,1.0,1.0,3150.0,0.0
3160.0,19.5625,0.0,3160.0,2296.0,0.0,0.16772597348812798,1.0,365.0,1.0,1.0,3160.0,0.0
3170.0,19.609375,0.0,3170.0,2306.0,0.0,0.16719848845002355,1.0,365.0,1.0,1.0,3170.0,0.0
3180.0,19.671875,0.0,3180.0,2316.0,0.0,0.16667431268741717,1.0,365.0,1.0,1.0,3180.0,0.0
3190.0,19.734375,0.0,3190.0,2326.0,0.0,0.16615341516205714,1.0,365.0,1.0,1.0,3190.0,0.0
3200.0,19.78125,0.0,3200.0,2336.0,0.0,0.1656357652224081,1.0,365.0,1.0,1.0,3200.0,0.0
3210.0,20.0625,0.0,3210.0,2346.0,0.0,0.16512133259765324,1.0,365.0,1.0,1.0,3210.0,0.0
3220.0,20.125,0.0,3220.0,2356.0,0.0,0.16461008739180658,1.0,365.0,1.0,1.0,3220.0,0.0
3230.0,20.171875,0.0,3230.0,2366.0,0.0,0.16410200007793482,1.0,365.0,1.0,1.0,3230.0,0.0
3240.0,20.21875,0.0,3240.0,2376.0,0.0,0.16359704149248536,1.0,365.0,1.0,1.0,3240.0,0.0
3250.0,20.265625,0.0,3250.0,2386.0,0.0,0.1630951828297182,1.0,365.0,1.0,1.0,3250.0,0.0
3260.0,20.3125,0.0,3260.0,2396.0,0.0,0.1625963956362401,1.0,365.0,1.0,1.0,3260.0,0.0
3270.0,20.375,0.0,3270.0,2406.0,0.0,0.16210065180563862,1.0,365.0,1.0,1.0,3270.0,0.0
3280.0,20.421875,0.0,3280.0,2416.0,0.0,0.161607923573213,1.0,365.0,1.0,1.0,3280.0,0.0
3290.0,20.46875,0.0,3290.0,2426.0,0.0,0.1611181835108019,1.0,365.0,1.0,1.0,3290.0,0.0
3300.0,20.515625,0.0,3300.0,2436.0,0.0,0.16063140452170352,1.0,365.0,1.0,1.0,3300.0,0.0
3310.0,20.546875,0.0,3310.0,2446.0,0.0,0.16014755983568787,1.0,365.0,1.0,1.0,3310.0,0.0
3320.0,20.59375,0.0,3320.0,2456.0,0.0,0.1596666230040988,1.0,365.0,1.0,1.0,3320.0,0.0
3330.0,20.640625,0.0,3330.0,2466.0,0.0,0.15918856789504374,1.0,365.0,1.0,1.0,3330.0,0.0
3340.0,20.6875,0.0,3340.0,2476.0,0.0,0.15871336868866898,1.0,365.0,1.0,1.0,3340.0,0.0
3350.0,20.71875,0.0,3350.0,2486.0,0.0,0.15824099987252024,1.0,365.0,1.0,1.0,3350.0,0.0
3360.0,20.765625,0.0,3360.0,2496.0,0.0,0.15777143623698434,1.0,365.0,1.0,1.0,3360.0,0.0
3370.0,20.828125,0.0,3370.0,2506.0,0.0,0.1573046528708129,1.0,365.0,1.0,1.0,3370.0,0.0
3380.0,20.875,0.0,3380.0,2516.0,0.0,0.15684062515672403,1.0,365.0,1.0,1.0,3380.0,0.0
3390.0,20.921875,0.0,3390.0,2526.0,0.0,0.1563793287670824,1.0,365.0,1.0,1.0,3390.0,0.0
3400.0,20.96875,0.0,3400.0,2536.0,0.0,0.15592073965965456,1.0,365.0,1.0,1.0,3400.0,0.0
3410.0,21.015625,0.0,3410.0,2546.0,0.0,0.15546483407343892,1.0,365.0,1.0,1.0,3410.0,0.0
3420.0,21.28125,0.0,3420.0,2556.0,0.0,0.15501158852456848,1.0,365.0,1.0,1.0,3420.0,0.0
3430.0,21.34375,0.0,3430.0,2566.0,0.0,0.1545609798022848,1.0,365.0,1.0,1.0,3430.0,0.0
3440.0,21.375,0.0,3440.0,2576.0,0.0,0.15411298496498227,1.0,365.0,1.0,1.0,3440.0,0.0
3450.0,21.421875,0.0,3450.0,2586.0,0.0,0.15366758133632036,1.0,365.0,1.0,1.0,3450.0,0.0
3460.0,21.46875,0.0,3460.0,2596.0,0.0,0.15322474650140314,1.0,365.0,1.0,1.0,3460.0,0.0
3470.0,21.515625,0.0,3470.0,2606.0,0.0,0.15278445830302487,1.0,365.0,1.0,1.0,3470.0,0.0
3480.0,21.5625,0.0,3480.0,2616.0,0.0,0.15234669483797963,1.0,365.0,1.0,1.0,3480.0,0.0
3490.0,21.609375,0.0,3490.0,2626.0,0.0,0.1519114344534346,1.0,365.0,1.0,1.0,3490.0,0.0
3500.0,21.65625,0.0,3500.0,2636.0,0.0,0.15147865574336467,1.0,365.0,1.0,1.0,3500.0,0.0
3510.0,21.71875,0.0,3510.0,2646.0,0.0,0.1510483375450482,1.0,365.0,1.0,1.0,3510.0,0.0
3520.0,21.765625,0.0,3520.0,2656.0,0.0,0.15062045893562198,1.0,365.0,1.0,1.0,3520.0,0.0
3530.0,21.796875,0.0,3530.0,2666.0,0.0,0.1501949992286948,1.0,365.0,1.0,1.0,3530.0,0.0
3540.0,21.84375,0.0,3540.0,2676.0,0.0,0.149771937971018,1.0,365.0,1.0,1.0,3540.0,0.0
3550.0,21.890625,0.0,3550.0,2686.0,0.0,0.14935125493921195,1.0,365.0,1.0,1.0,3550.0,0.0
3560.0,21.9375,0.0,3560.0,2696.0,0.0,0.1489329301365478,1.0,365.0,1.0,1.0,3560.0,0.0
3570.0,21.984375,0.0,3570.0,2706.0,0.0,0.14851694378978267,1.0,365.0,1.0,1.0,3570.0,0.0
3580.0,22.03125,0.0,3580.0,2716.0,0.0,0.14810327634604822,1.0,365.0,1.0,1.0,3580.0,0.0
3590.0,22.0625,0.0,3590.0,2726.0,0.0,0.14769190846979055,1.0,365.0,1.0,1.0,3590.0,0.0
3600.0,22.109375,0.0,3600.0,2736.0,0.0,0.14728282103976104,1.0,365.0,1.0,1.0,3600.0,0.0
3610.0,22.15625,0.0,3610.0,2746.0,0.0,0.14687599514605706,1.0,365.0,1.0,1.0,3610.0,0.0
3620.0,22.203125,0.0,3620.0,2756.0,0.0,0.14647141208721187,1.0,365.0,1.0,1.0,3620.0,0.0
3630.0,22.25,0.0,3630.0,2766.0,0.0,0.14606905336733167,1.0,365.0,1.0,1.0,3630.0,0.0
3640.0,22.609375,0.0,3640.0,2776.0,0.0,0.14566890069328015,1.0,365.0,1.0,1.0,3640.0,0.0
3650.0,22.65625,0.0,3650.0,2786.0,0.0,0.14527093597190952,1.0,365.0,1.0,1.0,3650.0,0.0
3660.0,22.703125,0.0,3660.0,2796.0,0.0,0.1448751413073358,1.0,365.0,1.0,1.0,3660.0,0.0
3670.0,22.75,0.0,3670.0,2806.0,0.0,0.1444814989982594,1.0,365.0,1.0,1.0,3670.0,0.0
3680.0,22.78125,0.0,3680.0,2816.0,0.0,0.14408999153532878,1.0,365.0,1.0,1.0,3680.0,0.0
3690.0,22.828125,0.0,3690.0,2826.0,0.0,0.14370060159854697,1.0,365.0,1.0,1.0,3690.0,0.0
3700.0,22.875,0.0,3700.0,2836.0,0.0,0.14331331205471975,1.0,365.0,1.0,1.0,3700.0,0.0
3710.0,22.921875,0.0,3710.0,2846.0,0.0,0.14292810595494548,1.0,365.0,1.0,1.0,3710.0,0.0
3720.0,22.96875,0.0,3720.0,2856.0,0.0,0.14254496653214466,1.0,365.0,1.0,1.0,3720.0,0.0
3730.0,23.015625,0.0,3730.0,2866.0,0.0,0.14216387719862947,1.0,365.0,1.0,1.0,3730.0,0.0
3740.0,23.0625,0.0,3740.0,2876.0,0.0,0.1417848215437121,1.0,365.0,1.0,1.0,3740.0,0.0
3750.0,23.109375,0.0,3750.0,2886.0,0.0,0.14140778333135134,1.0,365.0,1.0,1.0,3750.0,0.0
3760.0,23.140625,0.0,3760.0,2896.0,0.0,0.141032746497836,1.0,365.0,1.0,1.0,3760.0,0.0
3770.0,23.1875,0.0,3770.0,2906.0,0.0,0.14065969514950602,1.0,365.0,1.0,1.0,3770.0,0.0
3780.0,23.234375,0.0,3780.0,2916.0,0.0,0.14028861356050903,1.0,365.0,1.0,1.0,3780.0,0.0
3790.0,23.28125,0.0,3790.0,2926.0,0.0,0.13991948617059208,1.0,365.0,1.0,1.0,3790.0,0.0
3800.0,23.328125,0.0,3800.0,2936.0,0.0,0.13955229758292886,1.0,365.0,1.0,1.0,3800.0,0.0
3810.0,23.359375,0.0,3810.0,2946.0,0.0,0.1391870325619806,1.0,365.0,1.0,1.0,3810.0,0.0
3820.0,23.390625,0.0,3820.0,2956.0,0.0,0.13882367603139006,1.0,365.0,1.0,1.0,3820.0,0.0
3830.0,23.421875,0.0,3830.0,2966.0,0.0,0.13846221307190942,1.0,365.0,1.0,1.0,3830.0,0.0
3840.0,23.46875,0.0,3840.0,2976.0,0.0,0.13810262891935954,1.0,365.0,1.0,1.0,3840.0,0.0
3850.0,23.5,0.0,3850.0,2986.0,0.0,0.13774490896262118,1.0,365.0,1.0,1.0,3850.0,0.0
3860.0,23.859375,0.0,3860.0,2996.0,0.0,0.13738903874165762,1.0,365.0,1.0,1.0,3860.0,0.0
3870.0,23.90625,0.0,3870.0,3006.0,0.0,0.13703500394556742,1.0,365.0,1.0,1.0,3870.0,0.0
3880.0,23.953125,0.0,3880.0,3016.0,0.0,0.13668279041066772,1.0,365.0,1.0,1.0,3880.0,0.0
3890.0,24.0,0.0,3890.0,3026.0,0.0,0.13633238411860632,1.0,365.0,1.0,1.0,3890.0,0.0
3900.0,24.046875,0.0,3900.0,3036.0,0.0,0.1359837711945034,1.0,365.0,1.0,1.0,3900.0,0.0
3910.0,24.109375,0.0,3910.0,3046.0,0.0,0.13563693790512127,1.0,365.0,1.0,1.0,3910.0,0.0
3920.0,24.15625,0.0,3920.0,3056.0,0.0,0.13529187065706205,1.0,365.0,1.0,1.0,3920.0,0.0
3930.0,24.203125,0.0,3930.0,3066.0,0.0,0.13494855599499303,1.0,365.0,1.0,1.0,3930.0,0.0
3940.0,24.265625,0.0,3940.0,3076.0,0.0,0.1346069805998988,1.0,365.0,1.0,1.0,3940.0,0.0
3950.0,24.3125,0.0,3950.0,3086.0,0.0,0.13426713128735993,1.0,365.0,1.0,1.0,3950.0,0.0
3960.0,24.34375,0.0,3960.0,3096.0,0.0,0.1339289950058574,1.0,365.0,1.0,1.0,3960.0,0.0
3970.0,24.390625,0.0,3970.0,3106.0,0.0,0.13359255883510296,1.0,365.0,1.0,1.0,3970.0,0.0
3980.0,24.4375,0.0,3980.0,3116.0,0.0,0.13325780998439446,1.0,365.0,1.0,1.0,3980.0,0.0
3990.0,24.484375,0.0,3990.0,3126.0,0.0,0.1329247357909957,1.0,365.0,1.0,1.0,3990.0,0.0
4000.0,24.53125,0.0,4000.0,3136.0,0.0,0.1325933237185406,1.0,365.0,1.0,1.0,4000.0,0.0
4010.0,24.578125,0.0,4010.0,3146.0,0.0,0.13226356135546127,1.0,365.0,1.0,1.0,4010.0,0.0
4020.0,24.609375,0.0,4020.0,3156.0,0.0,0.1319354364134394,1.0,365.0,1.0,1.0,4020.0,0.0
4030.0,24.65625,0.0,4030.0,3166.0,0.0,0.13160893672588045,1.0,365.0,1.0,1.0,4030.0,0.0
4040.0,24.6875,0.0,4040.0,3176.0,0.0,0.13128405024641102,1.0,365.0,1.0,1.0,4040.0,0.0
4050.0,24.734375,0.0,4050.0,3186.0,0.0,0.13096076504739768,1.0,365.0,1.0,1.0,4050.0,0.0
4060.0,24.78125,0.0,4060.0,3196.0,0.0,0.130639069318488,1.0,365.0,1.0,1.0,4060.0,0.0
4070.0,24.828125,0.0,4070.0,3206.0,0.0,0.13031895136517319,1.0,365.0,1.0,1.0,4070.0,0.0
4080.0,25.21875,0.0,4080.0,3216.0,0.0,0.13000039960737167,1.0,365.0,1.0,1.0,4080.0,0.0
4090.0,25.265625,0.0,4090.0,3226.0,0.0,0.12968340257803299,1.0,365.0,1.0,1.0,4090.0,0.0
4100.0,25.296875,0.0,4100.0,3236.0,0.0,0.1293679489217628,1.0,365.0,1.0,1.0,4100.0,0.0
4110.0,25.359375,0.0,4110.0,3246.0,0.0,0.12905402739346747,1.0,365.0,1.0,1.0,4110.0,0.0
4120.0,25.390625,0.0,4120.0,3256.0,0.0,0.1287416268570183,1.0,365.0,1.0,1.0,4120.0,0.0
4130.0,25.4375,0.0,4130.0,3266.0,0.0,0.12843073628393525,1.0,365.0,1.0,1.0,4130.0,0.0
4140.0,25.484375,0.0,4140.0,3276.0,0.0,0.12812134475208975,1.0,365.0,1.0,1.0,4140.0,0.0
4150.0,25.53125,0.0,4150.0,3286.0,0.0,0.12781344144442625,1.0,365.0,1.0,1.0,4150.0,0.0
4160.0,25.5625,0.0,4160.0,3296.0,0.0,0.12750701564770156,1.0,365.0,1.0,1.0,4160.0,0.0
4170.0,25.609375,0.0,4170.0,3306.0,0.0,0.12720205675124338,1.0,365.0,1.0,1.0,4170.0,0.0
4180.0,25.65625,0.0,4180.0,3316.0,0.0,0.12689855424572566,1.0,365.0,1.0,1.0,4180.0,0.0
4190.0,25.703125,0.0,4190.0,3326.0,0.0,0.12659649772196185,1.0,365.0,1.0,1.0,4190.0,0.0
4200.0,25.75,0.0,4200.0,3336.0,0.0,0.12629587686971527,1.0,365.0,1.0,1.0,4200.0,0.0
4210.0,25.8125,0.0,4210.0,3346.0,0.0,0.12599668147652643,1.0,365.0,1.0,1.0,4210.0,0.0
4220.0,25.859375,0.0,4220.0,3356.0,0.0,0.12569890142655687,1.0,365.0,1.0,1.0,4220.0,0.0
4230.0,25.90625,0.0,4230.0,3366.0,0.0,0.12540252669944973,1.0,365.0,1.0,1.0,4230.0,0.0
4240.0,25.953125,0.0,4240.0,3376.0,0.0,0.12510754736920573,1.0,365.0,1.0,1.0,4240.0,0.0
4250.0,26.0,0.0,4250.0,3386.0,0.0,0.12481395360307558,1.0,365.0,1.0,1.0,4250.0,0.0
4260.0,26.046875,0.0,4260.0,3396.0,0.0,0.12452173566046788,1.0,365.0,1.0,1.0,4260.0,0.0
4270.0,26.09375,0.0,4270.0,3406.0,0.0,0.12423088389187191,1.0,365.0,1.0,1.0,4270.0,0.0
4280.0,26.140625,0.0,4280.0,3416.0,0.0,0.12394138873779594,1.0,365.0,1.0,1.0,4280.0,0.0
4290.0,26.1875,0.0,4290.0,3426.0,0.0,0.12365324072772008,1.0,365.0,1.0,1.0,4290.0,0.0
4300.0,26.609375,0.0,4300.0,3436.0,0.0,0.12336643047906398,1.0,365.0,1.0,1.0,4300.0,0.0
4310.0,26.65625,0.0,4310.0,3446.0,0.0,0.12308094869616852,1.0,365.0,1.0,1.0,4310.0,0.0
4320.0,26.6875,0.0,4320.0,3456.0,0.0,0.1227967861692919,1.0,365.0,1.0,1.0,4320.0,0.0
4330.0,26.734375,0.0,4330.0,3466.0,0.0,0.1225139337736194,1.0,365.0,1.0,1.0,4330.0,0.0
4340.0,26.78125,0.0,4340.0,3476.0,0.0,0.12223238246828702,1.0,365.0,1.0,1.0,4340.0,0.0
4350.0,26.828125,0.0,4350.0,3486.0,0.0,0.12195212329541825,1.0,365.0,1.0,1.0,4350.0,0.0
4360.0,26.875,0.0,4360.0,3496.0,0.0,0.12167314737917442,1.0,365.0,1.0,1.0,4360.0,0.0
4370.0,26.921875,0.0,4370.0,3506.0,0.0,0.12139544592481794,1.0,365.0,1.0,1.0,4370.0,0.0
4380.0,26.953125,0.0,4380.0,3516.0,0.0,0.12111901021778791,1.0,365.0,1.0,1.0,4380.0,0.0
4390.0,26.984375,0.0,4390.0,3526.0,0.0,0.12084383162278918,1.0,365.0,1.0,1.0,4390.0,0.0
4400.0,27.03125,0.0,4400.0,3536.0,0.0,0.12056990158289295,1.0,365.0,1.0,1.0,4400.0,0.0
4410.0,27.078125,0.0,4410.0,3546.0,0.0,0.12029721161865031,1.0,365.0,1.0,1.0,4410.0,0.0
4420.0,27.125,0.0,4420.0,3556.0,0.0,0.12002575332721716,1.0,365.0,1.0,1.0,4420.0,0.0
4430.0,27.171875,0.0,4430.0,3566.0,0.0,0.11975551838149143,1.0,365.0,1.0,1.0,4430.0,0.0
